Marital,Mode,Order,Course,Attendance,Qualification,Nationality,Mother-Q,Father-Q,Mother-O,Father-O,Displaced,Need,Debtor,Fee,Gender,Scholarship,Age,1st,2nd,Unemployment,Inflation,GDP,Target
1 ,4 ,1 ,12 ,1 ,5 ,1 ,13 ,1 ,5 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,39 ,0 ,0 ,12.4 ,0.5 ,1.79 ,0 
1 ,8 ,1 ,2 ,1 ,1 ,1 ,13 ,1 ,5 ,2 ,1 ,0 ,0 ,1 ,1 ,0 ,19 ,12 ,11 ,8.9 ,1.4 ,3.51 ,1 
1 ,12 ,1 ,9 ,1 ,9 ,1 ,1 ,1 ,10 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,24 ,0 ,0 ,12.7 ,3.7 ,-1.70 ,0 
1 ,12 ,1 ,17 ,0 ,1 ,1 ,13 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,1 ,0 ,27 ,1 ,0 ,12.7 ,3.7 ,-1.70 ,0 
2 ,12 ,1 ,17 ,0 ,1 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,1 ,0 ,29 ,5 ,5 ,11.1 ,0.6 ,2.02 ,1 
1 ,8 ,1 ,6 ,1 ,1 ,1 ,13 ,1 ,10 ,5 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,4 ,0 ,12.4 ,0.5 ,1.79 ,0 
1 ,1 ,1 ,14 ,1 ,1 ,1 ,13 ,1 ,8 ,5 ,0 ,0 ,0 ,1 ,1 ,0 ,21 ,5 ,4 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,1 ,1 ,5 ,4 ,0 ,0 ,0 ,1 ,1 ,0 ,19 ,7 ,7 ,12.7 ,3.7 ,-1.70 ,1 
1 ,8 ,1 ,15 ,1 ,1 ,1 ,1 ,1 ,6 ,2 ,0 ,0 ,1 ,0 ,1 ,0 ,19 ,6 ,4 ,15.5 ,2.8 ,-4.06 ,0 
1 ,12 ,1 ,7 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,1 ,1 ,28 ,3 ,3 ,12.4 ,0.5 ,1.79 ,1 
1 ,8 ,3 ,12 ,1 ,1 ,1 ,23 ,1 ,10 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,7.6 ,2.6 ,0.32 ,1 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,28 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,5 ,12.7 ,3.7 ,-1.70 ,1 
1 ,12 ,1 ,12 ,1 ,1 ,1 ,22 ,14 ,10 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,27 ,0 ,0 ,11.1 ,0.6 ,2.02 ,0 
1 ,1 ,1 ,10 ,1 ,1 ,1 ,23 ,14 ,10 ,11 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,6 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,9 ,5 ,16 ,1 ,1 ,1 ,23 ,14 ,8 ,8 ,1 ,0 ,1 ,0 ,0 ,0 ,20 ,2 ,3 ,10.8 ,1.4 ,1.74 ,0 
2 ,12 ,1 ,7 ,1 ,3 ,1 ,22 ,27 ,5 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,0 ,12.7 ,3.7 ,-1.70 ,0 
1 ,8 ,1 ,9 ,1 ,1 ,1 ,23 ,27 ,4 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,3 ,4 ,9.4 ,-0.8 ,-3.12 ,0 
2 ,12 ,1 ,16 ,1 ,9 ,1 ,22 ,27 ,8 ,9 ,0 ,0 ,0 ,1 ,0 ,0 ,41 ,0 ,0 ,16.2 ,0.3 ,-0.92 ,0 
4 ,8 ,5 ,3 ,0 ,1 ,1 ,13 ,14 ,12 ,12 ,0 ,0 ,0 ,1 ,0 ,0 ,38 ,1 ,0 ,10.8 ,1.4 ,1.74 ,0 
1 ,12 ,1 ,3 ,0 ,1 ,1 ,19 ,24 ,1 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,27 ,4 ,3 ,7.6 ,2.6 ,0.32 ,0 
1 ,8 ,1 ,5 ,1 ,1 ,1 ,1 ,27 ,5 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,4 ,6 ,7.6 ,2.6 ,0.32 ,1 
2 ,12 ,1 ,17 ,0 ,7 ,1 ,19 ,24 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,0 ,0 ,7.6 ,2.6 ,0.32 ,0 
2 ,4 ,1 ,11 ,1 ,2 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,0 ,0 ,10.8 ,1.4 ,1.74 ,0 
5 ,12 ,1 ,12 ,1 ,1 ,1 ,23 ,28 ,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,0 ,0 ,12.7 ,3.7 ,-1.70 ,0 
2 ,14 ,1 ,3 ,0 ,1 ,1 ,19 ,24 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,35 ,16 ,13 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,14 ,1 ,9 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,49 ,10 ,6 ,12.7 ,3.7 ,-1.70 ,1 
1 ,4 ,1 ,9 ,1 ,15 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,52 ,14 ,12 ,13.9 ,-0.3 ,0.79 ,1 
1 ,1 ,2 ,6 ,1 ,1 ,1 ,1 ,28 ,6 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,5 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,12 ,1 ,3 ,0 ,1 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,1 ,30 ,6 ,6 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,2 ,12 ,1 ,1 ,1 ,1 ,14 ,3 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,21 ,7 ,8 ,11.1 ,0.6 ,2.02 ,1 
1 ,1 ,1 ,7 ,1 ,1 ,1 ,22 ,14 ,10 ,6 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,0 ,0 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,7 ,1 ,2 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,1 ,0 ,19 ,0 ,0 ,7.6 ,2.6 ,0.32 ,0 
1 ,1 ,3 ,12 ,1 ,1 ,1 ,3 ,14 ,3 ,11 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,8 ,8 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,1 ,4 ,9 ,1 ,1 ,1 ,1 ,1 ,4 ,5 ,1 ,0 ,0 ,1 ,0 ,1 ,22 ,3 ,5 ,11.1 ,0.6 ,2.02 ,1 
1 ,8 ,6 ,10 ,1 ,1 ,1 ,1 ,14 ,8 ,8 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,6 ,6 ,12.7 ,3.7 ,-1.70 ,1 
1 ,8 ,5 ,12 ,1 ,1 ,1 ,13 ,28 ,10 ,6 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,8 ,13.9 ,-0.3 ,0.79 ,1 
1 ,1 ,2 ,9 ,1 ,1 ,1 ,1 ,14 ,5 ,5 ,1 ,0 ,0 ,1 ,1 ,0 ,21 ,4 ,5 ,11.1 ,0.6 ,2.02 ,1 
1 ,12 ,1 ,4 ,1 ,12 ,1 ,22 ,27 ,10 ,11 ,0 ,0 ,1 ,0 ,1 ,0 ,38 ,0 ,0 ,16.2 ,0.3 ,-0.92 ,0 
6 ,12 ,1 ,17 ,0 ,9 ,1 ,22 ,27 ,12 ,12 ,1 ,0 ,0 ,0 ,1 ,0 ,55 ,0 ,0 ,7.6 ,2.6 ,0.32 ,0 
5 ,12 ,1 ,4 ,1 ,1 ,1 ,22 ,27 ,10 ,8 ,0 ,0 ,1 ,0 ,0 ,0 ,28 ,5 ,4 ,13.9 ,-0.3 ,0.79 ,0 
5 ,4 ,1 ,17 ,0 ,2 ,1 ,22 ,27 ,7 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,46 ,8 ,5 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,4 ,2 ,1 ,1 ,1 ,13 ,14 ,5 ,5 ,1 ,1 ,0 ,1 ,0 ,0 ,22 ,0 ,0 ,16.2 ,0.3 ,-0.92 ,1 
2 ,12 ,2 ,14 ,1 ,12 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,46 ,5 ,4 ,12.4 ,0.5 ,1.79 ,0 
1 ,1 ,3 ,6 ,1 ,1 ,1 ,22 ,14 ,10 ,9 ,1 ,0 ,1 ,0 ,0 ,0 ,18 ,3 ,3 ,7.6 ,2.6 ,0.32 ,0 
1 ,1 ,1 ,15 ,1 ,1 ,1 ,22 ,27 ,10 ,8 ,1 ,0 ,0 ,1 ,1 ,1 ,21 ,6 ,6 ,12.7 ,3.7 ,-1.70 ,1 
1 ,14 ,1 ,17 ,0 ,1 ,1 ,13 ,27 ,4 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,34 ,0 ,1 ,13.9 ,-0.3 ,0.79 ,0 
1 ,8 ,1 ,16 ,1 ,1 ,1 ,22 ,28 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,21 ,5 ,5 ,10.8 ,1.4 ,1.74 ,0 
1 ,1 ,1 ,15 ,1 ,1 ,1 ,22 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,5 ,6 ,15.5 ,2.8 ,-4.06 ,1 
1 ,1 ,1 ,2 ,1 ,1 ,1 ,17 ,28 ,10 ,9 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,0 ,0 ,7.6 ,2.6 ,0.32 ,1 
1 ,8 ,1 ,11 ,1 ,1 ,1 ,22 ,27 ,6 ,5 ,1 ,0 ,0 ,1 ,1 ,0 ,19 ,2 ,1 ,10.8 ,1.4 ,1.74 ,0 
1 ,8 ,2 ,3 ,0 ,1 ,1 ,1 ,14 ,5 ,13 ,1 ,0 ,0 ,1 ,1 ,0 ,22 ,6 ,6 ,7.6 ,2.6 ,0.32 ,1 
1 ,15 ,1 ,4 ,1 ,14 ,1 ,1 ,14 ,5 ,8 ,0 ,0 ,0 ,1 ,1 ,0 ,23 ,1 ,0 ,15.5 ,2.8 ,-4.06 ,0 
1 ,8 ,4 ,2 ,1 ,1 ,1 ,3 ,1 ,3 ,11 ,1 ,0 ,0 ,1 ,1 ,0 ,19 ,0 ,0 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,1 ,3 ,2 ,1 ,1 ,1 ,23 ,27 ,10 ,4 ,1 ,0 ,1 ,0 ,1 ,1 ,19 ,0 ,0 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,1 ,1 ,15 ,1 ,1 ,1 ,13 ,1 ,10 ,10 ,0 ,0 ,0 ,1 ,1 ,1 ,18 ,6 ,6 ,13.9 ,-0.3 ,0.79 ,1 
1 ,8 ,1 ,10 ,1 ,1 ,1 ,22 ,27 ,8 ,8 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,4 ,5 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,8 ,1 ,15 ,1 ,1 ,1 ,23 ,28 ,10 ,10 ,0 ,0 ,1 ,1 ,1 ,0 ,19 ,4 ,3 ,16.2 ,0.3 ,-0.92 ,0 
1 ,1 ,4 ,2 ,1 ,1 ,1 ,1 ,1 ,1 ,4 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,0 ,0 ,11.1 ,0.6 ,2.02 ,1 
1 ,15 ,1 ,4 ,1 ,14 ,1 ,13 ,28 ,7 ,7 ,1 ,0 ,0 ,1 ,1 ,0 ,19 ,6 ,5 ,12.4 ,0.5 ,1.79 ,1 
1 ,12 ,1 ,4 ,1 ,12 ,1 ,1 ,14 ,10 ,9 ,0 ,0 ,1 ,0 ,1 ,0 ,27 ,2 ,0 ,8.9 ,1.4 ,3.51 ,0 
1 ,1 ,5 ,11 ,1 ,1 ,1 ,3 ,14 ,4 ,10 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,4 ,6 ,12.4 ,0.5 ,1.79 ,1 
1 ,1 ,6 ,12 ,1 ,1 ,1 ,4 ,3 ,3 ,2 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,8 ,8 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,1 ,2 ,5 ,1 ,1 ,1 ,23 ,14 ,8 ,8 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,9 ,1 ,1 ,1 ,1 ,28 ,5 ,8 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,3 ,2 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,8 ,2 ,12 ,1 ,1 ,1 ,13 ,14 ,6 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,8 ,16.2 ,0.3 ,-0.92 ,1 
1 ,12 ,1 ,3 ,0 ,11 ,1 ,19 ,24 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,37 ,0 ,0 ,9.4 ,-0.8 ,-3.12 ,0 
2 ,12 ,1 ,3 ,0 ,1 ,1 ,23 ,27 ,6 ,4 ,0 ,0 ,0 ,1 ,0 ,1 ,36 ,6 ,6 ,10.8 ,1.4 ,1.74 ,1 
2 ,12 ,1 ,6 ,1 ,12 ,1 ,13 ,14 ,10 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,26 ,3 ,2 ,15.5 ,2.8 ,-4.06 ,0 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,22 ,28 ,7 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,19 ,4 ,4 ,7.6 ,2.6 ,0.32 ,1 
1 ,12 ,1 ,3 ,0 ,1 ,1 ,22 ,1 ,8 ,5 ,1 ,0 ,0 ,1 ,0 ,0 ,24 ,5 ,5 ,15.5 ,2.8 ,-4.06 ,0 
1 ,13 ,1 ,14 ,1 ,1 ,1 ,1 ,1 ,10 ,11 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,6 ,5 ,12.7 ,3.7 ,-1.70 ,1 
1 ,9 ,1 ,14 ,1 ,1 ,1 ,13 ,3 ,10 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,6 ,5 ,11.1 ,0.6 ,2.02 ,1 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,23 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,21 ,3 ,5 ,10.8 ,1.4 ,1.74 ,1 
2 ,12 ,1 ,13 ,1 ,1 ,1 ,22 ,27 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,6 ,4 ,12.7 ,3.7 ,-1.70 ,0 
2 ,12 ,1 ,13 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,47 ,6 ,4 ,12.7 ,3.7 ,-1.70 ,0 
1 ,13 ,1 ,16 ,1 ,1 ,1 ,1 ,14 ,5 ,8 ,0 ,0 ,0 ,1 ,0 ,0 ,24 ,10 ,9 ,16.2 ,0.3 ,-0.92 ,0 
1 ,12 ,1 ,17 ,0 ,1 ,1 ,22 ,27 ,8 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,48 ,1 ,0 ,15.5 ,2.8 ,-4.06 ,0 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,22 ,2 ,10 ,5 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,5 ,12.4 ,0.5 ,1.79 ,1 
1 ,15 ,1 ,17 ,0 ,14 ,1 ,22 ,27 ,6 ,6 ,1 ,0 ,0 ,1 ,1 ,0 ,32 ,4 ,4 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,1 ,1 ,14 ,1 ,1 ,1 ,13 ,3 ,5 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,20 ,3 ,4 ,7.6 ,2.6 ,0.32 ,0 
1 ,12 ,1 ,7 ,1 ,1 ,1 ,22 ,28 ,10 ,9 ,0 ,0 ,1 ,1 ,1 ,0 ,24 ,0 ,0 ,16.2 ,0.3 ,-0.92 ,0 
2 ,12 ,1 ,8 ,1 ,12 ,1 ,22 ,28 ,10 ,10 ,0 ,0 ,0 ,1 ,1 ,0 ,53 ,4 ,4 ,9.4 ,-0.8 ,-3.12 ,1 
2 ,12 ,1 ,15 ,1 ,12 ,1 ,13 ,14 ,10 ,5 ,0 ,0 ,1 ,0 ,1 ,0 ,42 ,0 ,0 ,13.9 ,-0.3 ,0.79 ,0 
2 ,12 ,1 ,17 ,0 ,9 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,1 ,0 ,52 ,5 ,5 ,7.6 ,2.6 ,0.32 ,1 
2 ,12 ,1 ,17 ,0 ,1 ,1 ,22 ,27 ,10 ,11 ,0 ,0 ,0 ,1 ,1 ,0 ,49 ,5 ,5 ,15.5 ,2.8 ,-4.06 ,1 
1 ,8 ,1 ,14 ,1 ,1 ,1 ,23 ,27 ,8 ,6 ,0 ,0 ,0 ,1 ,1 ,1 ,18 ,6 ,6 ,16.2 ,0.3 ,-0.92 ,1 
2 ,12 ,1 ,8 ,1 ,1 ,1 ,1 ,14 ,7 ,7 ,1 ,0 ,0 ,1 ,1 ,0 ,37 ,3 ,4 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,1 ,1 ,5 ,5 ,0 ,0 ,0 ,1 ,1 ,1 ,21 ,6 ,7 ,12.4 ,0.5 ,1.79 ,1 
1 ,12 ,1 ,14 ,1 ,7 ,1 ,22 ,27 ,6 ,4 ,0 ,0 ,1 ,1 ,1 ,0 ,26 ,0 ,0 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,1 ,1 ,5 ,1 ,1 ,1 ,3 ,1 ,3 ,4 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,11 ,11 ,16.2 ,0.3 ,-0.92 ,1 
1 ,1 ,4 ,12 ,1 ,1 ,1 ,1 ,27 ,5 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,7 ,8 ,12.4 ,0.5 ,1.79 ,1 
1 ,1 ,2 ,5 ,1 ,1 ,1 ,23 ,28 ,10 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,8 ,5 ,12 ,1 ,1 ,1 ,1 ,1 ,5 ,5 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,8 ,12.4 ,0.5 ,1.79 ,1 
1 ,8 ,2 ,3 ,0 ,1 ,1 ,22 ,14 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,20 ,5 ,6 ,10.8 ,1.4 ,1.74 ,1 
1 ,8 ,4 ,11 ,1 ,1 ,1 ,3 ,3 ,4 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,5 ,1 ,10.8 ,1.4 ,1.74 ,0 
1 ,1 ,2 ,2 ,1 ,1 ,1 ,3 ,14 ,5 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,21 ,0 ,0 ,8.9 ,1.4 ,3.51 ,0 
1 ,1 ,2 ,2 ,1 ,1 ,1 ,1 ,14 ,4 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,22 ,12 ,11 ,8.9 ,1.4 ,3.51 ,1 
1 ,14 ,1 ,12 ,1 ,1 ,1 ,1 ,28 ,5 ,8 ,0 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,8 ,13.9 ,-0.3 ,0.79 ,1 
1 ,1 ,5 ,12 ,1 ,1 ,1 ,13 ,27 ,10 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,7 ,15.5 ,2.8 ,-4.06 ,0 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,1 ,28 ,5 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,7 ,7 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,3 ,12 ,1 ,1 ,1 ,1 ,1 ,5 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,7 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,3 ,13 ,1 ,1 ,1 ,13 ,14 ,4 ,11 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,7 ,8 ,12.4 ,0.5 ,1.79 ,1 
1 ,1 ,2 ,16 ,1 ,1 ,1 ,1 ,1 ,3 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,6 ,0 ,12.7 ,3.7 ,-1.70 ,0 
1 ,1 ,2 ,6 ,1 ,1 ,1 ,23 ,1 ,10 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,5 ,5 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,1 ,1 ,9 ,1 ,1 ,1 ,3 ,14 ,2 ,5 ,0 ,0 ,0 ,1 ,0 ,0 ,19 ,5 ,5 ,16.2 ,0.3 ,-0.92 ,1 
1 ,14 ,3 ,2 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,0 ,0 ,7.6 ,2.6 ,0.32 ,1 
1 ,17 ,1 ,6 ,1 ,16 ,1 ,1 ,14 ,5 ,7 ,1 ,0 ,0 ,1 ,0 ,0 ,27 ,11 ,7 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,2 ,6 ,1 ,1 ,1 ,3 ,3 ,6 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,13.9 ,-0.3 ,0.79 ,1 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,13 ,1 ,5 ,5 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,8 ,15.5 ,2.8 ,-4.06 ,1 
1 ,8 ,1 ,12 ,1 ,1 ,1 ,1 ,27 ,10 ,8 ,0 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,8 ,13.9 ,-0.3 ,0.79 ,1 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,22 ,27 ,10 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,20 ,5 ,4 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,8 ,1 ,10 ,1 ,1 ,1 ,1 ,1 ,6 ,7 ,0 ,0 ,0 ,1 ,0 ,1 ,20 ,6 ,6 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,4 ,12 ,1 ,1 ,1 ,3 ,14 ,2 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,8 ,8 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,15 ,1 ,5 ,1 ,14 ,1 ,1 ,28 ,5 ,7 ,0 ,0 ,1 ,0 ,0 ,0 ,22 ,5 ,5 ,12.4 ,0.5 ,1.79 ,0 
1 ,8 ,1 ,3 ,0 ,1 ,1 ,22 ,27 ,6 ,9 ,0 ,0 ,1 ,1 ,0 ,1 ,22 ,4 ,5 ,13.9 ,-0.3 ,0.79 ,1 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,13 ,3 ,5 ,3 ,0 ,0 ,0 ,1 ,0 ,0 ,19 ,6 ,6 ,15.5 ,2.8 ,-4.06 ,1 
1 ,15 ,1 ,8 ,1 ,14 ,1 ,3 ,1 ,5 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,21 ,5 ,4 ,16.2 ,0.3 ,-0.92 ,0 
1 ,12 ,1 ,12 ,1 ,15 ,1 ,1 ,1 ,5 ,5 ,1 ,0 ,0 ,1 ,0 ,0 ,27 ,7 ,8 ,16.2 ,0.3 ,-0.92 ,1 
1 ,8 ,4 ,12 ,1 ,1 ,1 ,1 ,1 ,5 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,7.6 ,2.6 ,0.32 ,1 
1 ,8 ,3 ,11 ,1 ,1 ,1 ,1 ,1 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,5 ,0 ,10.8 ,1.4 ,1.74 ,0 
1 ,8 ,1 ,13 ,1 ,1 ,1 ,3 ,3 ,2 ,8 ,1 ,0 ,0 ,1 ,1 ,0 ,19 ,0 ,0 ,11.1 ,0.6 ,2.02 ,0 
5 ,12 ,1 ,17 ,0 ,1 ,1 ,1 ,1 ,4 ,4 ,0 ,0 ,0 ,1 ,1 ,1 ,35 ,4 ,5 ,8.9 ,1.4 ,3.51 ,1 
1 ,8 ,1 ,6 ,1 ,1 ,1 ,22 ,26 ,5 ,12 ,0 ,0 ,0 ,1 ,1 ,0 ,23 ,4 ,5 ,7.6 ,2.6 ,0.32 ,1 
1 ,12 ,1 ,12 ,1 ,1 ,1 ,1 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,1 ,0 ,28 ,3 ,0 ,16.2 ,0.3 ,-0.92 ,0 
1 ,1 ,2 ,14 ,1 ,1 ,1 ,13 ,1 ,10 ,5 ,1 ,0 ,1 ,1 ,1 ,0 ,20 ,4 ,5 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,1 ,1 ,14 ,1 ,1 ,1 ,2 ,2 ,4 ,4 ,1 ,0 ,0 ,1 ,1 ,0 ,21 ,3 ,4 ,7.6 ,2.6 ,0.32 ,0 
1 ,8 ,3 ,5 ,1 ,1 ,1 ,22 ,27 ,6 ,6 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,6 ,5 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,5 ,5 ,1 ,1 ,1 ,3 ,3 ,3 ,3 ,1 ,0 ,0 ,1 ,1 ,0 ,22 ,6 ,6 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,8 ,3 ,6 ,1 ,1 ,1 ,23 ,1 ,10 ,10 ,1 ,0 ,0 ,1 ,1 ,0 ,21 ,0 ,5 ,10.8 ,1.4 ,1.74 ,1 
1 ,4 ,1 ,13 ,1 ,3 ,1 ,3 ,3 ,3 ,3 ,0 ,0 ,1 ,0 ,1 ,0 ,38 ,3 ,0 ,13.9 ,-0.3 ,0.79 ,0 
1 ,14 ,4 ,2 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,1 ,0 ,19 ,0 ,0 ,7.6 ,2.6 ,0.32 ,0 
1 ,4 ,1 ,7 ,1 ,1 ,1 ,19 ,24 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,24 ,0 ,0 ,7.6 ,2.6 ,0.32 ,0 
1 ,9 ,3 ,5 ,1 ,1 ,1 ,1 ,27 ,5 ,8 ,1 ,0 ,0 ,0 ,1 ,0 ,19 ,0 ,0 ,12.7 ,3.7 ,-1.70 ,0 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,22 ,28 ,10 ,10 ,1 ,0 ,0 ,1 ,1 ,1 ,19 ,7 ,8 ,16.2 ,0.3 ,-0.92 ,1 
1 ,12 ,1 ,7 ,1 ,3 ,1 ,3 ,3 ,4 ,11 ,0 ,0 ,0 ,1 ,1 ,0 ,31 ,0 ,0 ,10.8 ,1.4 ,1.74 ,0 
1 ,8 ,1 ,14 ,1 ,1 ,1 ,23 ,27 ,10 ,9 ,1 ,0 ,0 ,1 ,1 ,1 ,19 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
